,date,breakout_direction1,breakout_time1,breakout_direction2,breakout_time2,breakout_direction3,breakout_time3,breakout_direction4,breakout_time4,breakout_direction5,breakout_time5,breakout_direction6,breakout_time6,breakout_direction7,breakout_time7,breakout_direction8,breakout_time8,breakout_direction9,breakout_time9,breakout_direction10,breakout_time10
1524,2015-06-08,below,2015-06-07 20:40:00,,,,,,,,,,,,,,,,,,
1525,2015-06-09,above,2015-06-08 20:40:00,below,2015-06-09 01:10:00,,,,,,,,,,,,,,,,
1526,2015-06-10,above,2015-06-09 20:35:00,below,2015-06-10 03:05:00,above,2015-06-10 03:15:00,,,,,,,,,,,,,,
1527,2015-06-11,above,2015-06-10 20:40:00,below,2015-06-10 23:30:00,above,2015-06-11 01:20:00,below,2015-06-11 02:00:00,above,2015-06-11 03:05:00,,,,,,,,,,
1528,2015-06-15,above,2015-06-14 21:05:00,below,2015-06-14 23:05:00,above,2015-06-15 02:30:00,below,2015-06-15 07:40:00,,,,,,,,,,,,
1529,2015-06-16,below,2015-06-15 20:50:00,above,2015-06-16 09:35:00,below,2015-06-16 10:10:00,above,2015-06-16 10:20:00,,,,,,,,,,,,
1530,2015-06-17,below,2015-06-16 21:15:00,above,2015-06-17 01:15:00,below,2015-06-17 11:40:00,above,2015-06-17 11:50:00,below,2015-06-17 12:05:00,above,2015-06-17 14:00:00,below,2015-06-17 14:20:00,above,2015-06-17 14:30:00,,,,
1531,2015-06-18,below,2015-06-17 21:00:00,above,2015-06-18 03:30:00,below,2015-06-18 04:10:00,above,2015-06-18 04:20:00,below,2015-06-18 05:00:00,above,2015-06-18 05:50:00,,,,,,,,
1532,2015-06-22,above,2015-06-22 01:55:00,,,,,,,,,,,,,,,,,,
1533,2015-06-23,above,2015-06-22 21:30:00,below,2015-06-23 09:35:00,above,2015-06-23 15:30:00,,,,,,,,,,,,,,
1534,2015-06-24,below,2015-06-23 21:00:00,above,2015-06-24 03:10:00,below,2015-06-24 03:30:00,above,2015-06-24 10:25:00,below,2015-06-24 11:20:00,,,,,,,,,,
1535,2015-06-25,above,2015-06-24 21:15:00,below,2015-06-25 13:30:00,,,,,,,,,,,,,,,,
1536,2015-06-29,above,2015-06-28 21:25:00,below,2015-06-29 13:05:00,,,,,,,,,,,,,,,,
1537,2015-07-01,above,2015-06-30 20:45:00,,,,,,,,,,,,,,,,,,
1538,2015-07-02,below,2015-07-01 20:45:00,above,2015-07-02 02:00:00,below,2015-07-02 11:05:00,above,2015-07-02 15:20:00,,,,,,,,,,,,
1539,2015-07-06,below,2015-07-06 01:05:00,above,2015-07-06 01:40:00,,,,,,,,,,,,,,,,
1540,2015-07-07,above,2015-07-06 21:05:00,below,2015-07-07 07:10:00,,,,,,,,,,,,,,,,
1541,2015-07-08,below,2015-07-07 21:05:00,,,,,,,,,,,,,,,,,,
1542,2015-07-09,above,2015-07-08 21:10:00,below,2015-07-09 15:55:00,,,,,,,,,,,,,,,,
1543,2015-07-13,above,2015-07-12 21:40:00,,,,,,,,,,,,,,,,,,
1544,2015-07-14,above,2015-07-13 20:35:00,,,,,,,,,,,,,,,,,,
1545,2015-07-15,above,2015-07-14 20:50:00,below,2015-07-15 14:40:00,above,2015-07-15 15:30:00,,,,,,,,,,,,,,
1546,2015-07-16,above,2015-07-15 21:55:00,,,,,,,,,,,,,,,,,,
1547,2015-07-20,above,2015-07-19 20:45:00,below,2015-07-19 23:35:00,above,2015-07-20 01:35:00,,,,,,,,,,,,,,
1548,2015-07-21,below,2015-07-20 21:25:00,above,2015-07-20 22:55:00,below,2015-07-21 09:30:00,above,2015-07-21 09:55:00,below,2015-07-21 10:20:00,,,,,,,,,,
1549,2015-07-22,below,2015-07-21 21:30:00,above,2015-07-22 04:30:00,below,2015-07-22 07:00:00,above,2015-07-22 09:30:00,below,2015-07-22 11:35:00,above,2015-07-22 11:40:00,below,2015-07-22 11:50:00,above,2015-07-22 12:00:00,below,2015-07-22 12:05:00,above,2015-07-22 13:00:00
1550,2015-07-23,above,2015-07-22 21:45:00,below,2015-07-23 08:10:00,above,2015-07-23 10:25:00,below,2015-07-23 11:25:00,,,,,,,,,,,,
1551,2015-07-27,above,2015-07-26 20:50:00,below,2015-07-27 02:50:00,,,,,,,,,,,,,,,,
1552,2015-07-28,below,2015-07-27 20:55:00,above,2015-07-27 21:35:00,below,2015-07-27 21:50:00,above,2015-07-27 22:20:00,below,2015-07-28 09:30:00,above,2015-07-28 11:25:00,,,,,,,,
1553,2015-07-29,below,2015-07-28 20:50:00,above,2015-07-29 02:35:00,below,2015-07-29 08:55:00,above,2015-07-29 09:00:00,below,2015-07-29 09:45:00,above,2015-07-29 10:35:00,below,2015-07-29 13:45:00,above,2015-07-29 14:15:00,,,,
1554,2015-07-30,above,2015-07-29 22:15:00,below,2015-07-30 03:55:00,above,2015-07-30 04:55:00,below,2015-07-30 08:35:00,above,2015-07-30 08:50:00,below,2015-07-30 09:00:00,above,2015-07-30 11:20:00,,,,,,
1555,2015-08-03,below,2015-08-02 20:50:00,above,2015-08-03 03:55:00,below,2015-08-03 04:10:00,above,2015-08-03 08:20:00,below,2015-08-03 09:40:00,above,2015-08-03 09:45:00,below,2015-08-03 10:05:00,above,2015-08-03 10:10:00,below,2015-08-03 10:15:00,above,2015-08-03 11:15:00
1556,2015-08-04,above,2015-08-03 20:40:00,below,2015-08-04 03:15:00,above,2015-08-04 03:50:00,below,2015-08-04 06:30:00,above,2015-08-04 08:50:00,below,2015-08-04 09:30:00,above,2015-08-04 09:40:00,below,2015-08-04 10:45:00,above,2015-08-04 12:05:00,below,2015-08-04 12:20:00
1557,2015-08-05,above,2015-08-04 21:30:00,,,,,,,,,,,,,,,,,,
1558,2015-08-06,below,2015-08-05 21:25:00,above,2015-08-06 03:20:00,below,2015-08-06 09:35:00,,,,,,,,,,,,,,
1559,2015-08-10,above,2015-08-09 20:35:00,,,,,,,,,,,,,,,,,,
1560,2015-08-11,below,2015-08-10 20:35:00,,,,,,,,,,,,,,,,,,
1561,2015-08-12,below,2015-08-11 21:15:00,above,2015-08-12 15:20:00,,,,,,,,,,,,,,,,
1562,2015-08-13,above,2015-08-12 20:55:00,below,2015-08-12 21:15:00,above,2015-08-12 22:00:00,below,2015-08-13 09:35:00,above,2015-08-13 10:50:00,below,2015-08-13 10:55:00,above,2015-08-13 11:45:00,below,2015-08-13 15:30:00,,,,
1563,2015-08-17,below,2015-08-16 21:55:00,above,2015-08-17 03:00:00,below,2015-08-17 03:50:00,above,2015-08-17 10:55:00,,,,,,,,,,,,
1564,2015-08-18,above,2015-08-17 20:55:00,below,2015-08-18 01:30:00,,,,,,,,,,,,,,,,
1565,2015-08-19,above,2015-08-18 20:45:00,below,2015-08-18 23:05:00,,,,,,,,,,,,,,,,
1566,2015-08-20,above,2015-08-19 20:40:00,below,2015-08-19 21:10:00,above,2015-08-19 23:20:00,below,2015-08-20 01:25:00,,,,,,,,,,,,
1567,2015-08-24,above,2015-08-23 20:35:00,below,2015-08-23 22:05:00,above,2015-08-24 12:05:00,below,2015-08-24 13:30:00,,,,,,,,,,,,
1568,2015-08-25,above,2015-08-24 21:05:00,below,2015-08-25 15:55:00,,,,,,,,,,,,,,,,
1569,2015-08-26,above,2015-08-25 20:35:00,,,,,,,,,,,,,,,,,,
1570,2015-08-27,above,2015-08-26 21:10:00,below,2015-08-27 02:00:00,above,2015-08-27 02:40:00,,,,,,,,,,,,,,
1571,2015-08-31,above,2015-08-30 21:05:00,below,2015-08-31 10:00:00,above,2015-08-31 10:25:00,below,2015-08-31 14:15:00,,,,,,,,,,,,
1572,2015-09-01,below,2015-08-31 20:40:00,,,,,,,,,,,,,,,,,,
1573,2015-09-02,above,2015-09-01 21:15:00,,,,,,,,,,,,,,,,,,
1574,2015-09-03,below,2015-09-02 21:05:00,above,2015-09-03 03:25:00,below,2015-09-03 12:35:00,,,,,,,,,,,,,,
1575,2015-09-07,above,2015-09-06 21:15:00,,,,,,,,,,,,,,,,,,
1576,2015-09-08,below,2015-09-07 23:15:00,above,2015-09-08 02:25:00,,,,,,,,,,,,,,,,
1577,2015-09-09,above,2015-09-08 20:45:00,below,2015-09-09 13:55:00,,,,,,,,,,,,,,,,
1578,2015-09-10,above,2015-09-09 21:55:00,below,2015-09-10 08:30:00,above,2015-09-10 09:25:00,,,,,,,,,,,,,,
1579,2015-09-14,below,2015-09-13 22:15:00,,,,,,,,,,,,,,,,,,
1580,2015-09-15,above,2015-09-14 20:45:00,below,2015-09-15 02:05:00,above,2015-09-15 09:00:00,,,,,,,,,,,,,,
1581,2015-09-16,below,2015-09-15 22:15:00,above,2015-09-16 03:00:00,below,2015-09-16 09:40:00,above,2015-09-16 11:10:00,,,,,,,,,,,,
1582,2015-09-17,below,2015-09-16 22:15:00,above,2015-09-16 23:15:00,below,2015-09-17 03:05:00,above,2015-09-17 05:05:00,below,2015-09-17 05:15:00,above,2015-09-17 06:40:00,below,2015-09-17 07:50:00,above,2015-09-17 10:45:00,below,2015-09-17 14:00:00,above,2015-09-17 14:05:00
1583,2015-09-21,below,2015-09-20 20:55:00,above,2015-09-21 04:35:00,below,2015-09-21 12:30:00,above,2015-09-21 14:50:00,,,,,,,,,,,,
1584,2015-09-22,below,2015-09-21 21:10:00,,,,,,,,,,,,,,,,,,
1585,2015-09-23,above,2015-09-22 20:55:00,below,2015-09-22 21:45:00,above,2015-09-23 03:45:00,below,2015-09-23 09:45:00,above,2015-09-23 10:00:00,below,2015-09-23 11:40:00,above,2015-09-23 13:05:00,,,,,,
1586,2015-09-24,below,2015-09-23 20:50:00,,,,,,,,,,,,,,,,,,
1587,2015-09-28,above,2015-09-28 00:05:00,below,2015-09-28 06:20:00,,,,,,,,,,,,,,,,
1588,2015-09-29,below,2015-09-28 21:00:00,above,2015-09-29 04:20:00,below,2015-09-29 09:35:00,above,2015-09-29 09:55:00,below,2015-09-29 12:45:00,above,2015-09-29 13:40:00,below,2015-09-29 14:10:00,,,,,,
1589,2015-09-30,above,2015-09-29 20:35:00,,,,,,,,,,,,,,,,,,
1590,2015-10-01,below,2015-09-30 20:45:00,above,2015-09-30 21:05:00,below,2015-10-01 09:35:00,above,2015-10-01 14:55:00,,,,,,,,,,,,
1591,2015-10-05,below,2015-10-04 21:10:00,above,2015-10-04 23:35:00,,,,,,,,,,,,,,,,
1592,2015-10-06,below,2015-10-05 21:30:00,above,2015-10-06 09:30:00,below,2015-10-06 10:15:00,,,,,,,,,,,,,,
1593,2015-10-07,above,2015-10-06 21:35:00,below,2015-10-07 11:20:00,above,2015-10-07 11:35:00,below,2015-10-07 11:40:00,above,2015-10-07 11:50:00,,,,,,,,,,
1594,2015-10-08,below,2015-10-07 20:55:00,above,2015-10-08 14:55:00,,,,,,,,,,,,,,,,
1595,2015-10-12,above,2015-10-11 21:50:00,,,,,,,,,,,,,,,,,,
1596,2015-10-13,below,2015-10-12 21:00:00,above,2015-10-13 10:55:00,below,2015-10-13 12:45:00,,,,,,,,,,,,,,
1597,2015-10-14,below,2015-10-13 20:45:00,above,2015-10-13 23:05:00,below,2015-10-14 01:10:00,above,2015-10-14 07:55:00,below,2015-10-14 10:20:00,above,2015-10-14 12:20:00,below,2015-10-14 15:15:00,above,2015-10-14 15:30:00,below,2015-10-14 15:50:00,,
1598,2015-10-15,above,2015-10-14 21:00:00,,,,,,,,,,,,,,,,,,
1599,2015-10-19,below,2015-10-18 21:10:00,above,2015-10-19 03:05:00,below,2015-10-19 07:35:00,above,2015-10-19 10:00:00,,,,,,,,,,,,
1600,2015-10-20,below,2015-10-19 20:35:00,above,2015-10-20 03:05:00,below,2015-10-20 04:10:00,,,,,,,,,,,,,,
1601,2015-10-21,above,2015-10-20 23:40:00,below,2015-10-21 13:15:00,,,,,,,,,,,,,,,,
1602,2015-10-22,above,2015-10-21 20:35:00,,,,,,,,,,,,,,,,,,
1603,2015-10-26,above,2015-10-25 21:00:00,below,2015-10-26 00:00:00,above,2015-10-26 09:00:00,below,2015-10-26 09:45:00,above,2015-10-26 10:35:00,,,,,,,,,,
1604,2015-10-27,below,2015-10-26 22:10:00,above,2015-10-27 09:35:00,,,,,,,,,,,,,,,,
1605,2015-10-28,above,2015-10-27 21:10:00,below,2015-10-28 09:30:00,above,2015-10-28 10:50:00,below,2015-10-28 14:00:00,above,2015-10-28 15:05:00,,,,,,,,,,
1606,2015-10-29,below,2015-10-28 21:45:00,above,2015-10-29 15:40:00,below,2015-10-29 15:50:00,,,,,,,,,,,,,,
1607,2015-11-02,below,2015-11-01 20:40:00,above,2015-11-02 03:55:00,,,,,,,,,,,,,,,,
1608,2015-11-03,below,2015-11-02 22:05:00,above,2015-11-03 11:30:00,,,,,,,,,,,,,,,,
1609,2015-11-04,above,2015-11-03 20:45:00,below,2015-11-04 10:10:00,above,2015-11-04 10:30:00,below,2015-11-04 10:50:00,above,2015-11-04 14:30:00,below,2015-11-04 15:00:00,,,,,,,,
1610,2015-11-05,above,2015-11-04 21:10:00,below,2015-11-05 10:15:00,,,,,,,,,,,,,,,,
1611,2015-11-09,above,2015-11-08 20:35:00,below,2015-11-09 03:05:00,,,,,,,,,,,,,,,,
1612,2015-11-10,above,2015-11-09 20:40:00,below,2015-11-10 04:15:00,,,,,,,,,,,,,,,,
1613,2015-11-11,below,2015-11-10 20:35:00,above,2015-11-10 21:55:00,below,2015-11-11 09:45:00,above,2015-11-11 09:50:00,below,2015-11-11 09:55:00,above,2015-11-11 11:25:00,below,2015-11-11 15:00:00,,,,,,
1614,2015-11-12,above,2015-11-11 20:40:00,below,2015-11-12 05:15:00,,,,,,,,,,,,,,,,
1615,2015-11-16,above,2015-11-15 20:35:00,,,,,,,,,,,,,,,,,,
1616,2015-11-17,above,2015-11-16 20:50:00,below,2015-11-17 02:10:00,above,2015-11-17 03:35:00,below,2015-11-17 15:10:00,above,2015-11-17 15:25:00,,,,,,,,,,
1617,2015-11-18,above,2015-11-17 20:35:00,below,2015-11-18 00:30:00,above,2015-11-18 06:25:00,,,,,,,,,,,,,,
1618,2015-11-19,above,2015-11-18 20:50:00,below,2015-11-18 21:35:00,above,2015-11-19 02:55:00,below,2015-11-19 09:05:00,above,2015-11-19 09:45:00,below,2015-11-19 10:00:00,above,2015-11-19 10:05:00,below,2015-11-19 10:10:00,above,2015-11-19 11:05:00,below,2015-11-19 11:45:00
1619,2015-11-23,below,2015-11-22 20:35:00,above,2015-11-23 09:45:00,below,2015-11-23 10:00:00,above,2015-11-23 10:10:00,below,2015-11-23 11:30:00,,,,,,,,,,
1620,2015-11-24,below,2015-11-23 20:50:00,above,2015-11-24 02:00:00,below,2015-11-24 03:05:00,,,,,,,,,,,,,,
1621,2015-11-25,above,2015-11-24 23:05:00,,,,,,,,,,,,,,,,,,
1622,2015-11-26,above,2015-11-25 22:35:00,,,,,,,,,,,,,,,,,,
1623,2015-11-30,below,2015-11-29 22:30:00,above,2015-11-30 04:05:00,below,2015-11-30 10:15:00,above,2015-11-30 10:30:00,below,2015-11-30 10:55:00,above,2015-11-30 14:05:00,below,2015-11-30 14:45:00,,,,,,
1624,2015-12-01,above,2015-11-30 20:45:00,below,2015-12-01 04:30:00,above,2015-12-01 06:10:00,below,2015-12-01 07:20:00,above,2015-12-01 09:15:00,below,2015-12-01 10:20:00,above,2015-12-01 10:35:00,,,,,,
1625,2015-12-02,above,2015-12-01 20:55:00,below,2015-12-02 14:00:00,,,,,,,,,,,,,,,,
1626,2015-12-03,above,2015-12-02 20:35:00,below,2015-12-02 22:15:00,above,2015-12-02 23:25:00,below,2015-12-03 08:35:00,above,2015-12-03 09:00:00,below,2015-12-03 09:30:00,,,,,,,,
1627,2015-12-07,below,2015-12-06 20:35:00,above,2015-12-07 03:40:00,below,2015-12-07 09:45:00,,,,,,,,,,,,,,
1628,2015-12-08,below,2015-12-07 20:45:00,above,2015-12-08 11:00:00,below,2015-12-08 11:35:00,above,2015-12-08 14:00:00,,,,,,,,,,,,
1629,2015-12-09,above,2015-12-08 20:35:00,below,2015-12-08 21:05:00,above,2015-12-09 02:25:00,below,2015-12-09 03:35:00,,,,,,,,,,,,
1630,2015-12-10,above,2015-12-10 03:15:00,below,2015-12-10 06:35:00,above,2015-12-10 09:40:00,below,2015-12-10 10:00:00,above,2015-12-10 10:20:00,,,,,,,,,,
1631,2015-12-14,above,2015-12-13 20:35:00,below,2015-12-14 06:25:00,above,2015-12-14 14:50:00,below,2015-12-14 15:05:00,above,2015-12-14 15:35:00,,,,,,,,,,
1632,2015-12-15,above,2015-12-14 21:40:00,below,2015-12-15 00:30:00,above,2015-12-15 03:15:00,,,,,,,,,,,,,,
1633,2015-12-16,above,2015-12-15 20:55:00,below,2015-12-16 10:35:00,above,2015-12-16 10:40:00,below,2015-12-16 11:00:00,above,2015-12-16 11:10:00,below,2015-12-16 11:20:00,above,2015-12-16 13:45:00,,,,,,
1634,2015-12-17,below,2015-12-16 23:45:00,above,2015-12-17 02:45:00,below,2015-12-17 10:45:00,,,,,,,,,,,,,,
1635,2015-12-21,above,2015-12-20 21:55:00,,,,,,,,,,,,,,,,,,
1636,2015-12-22,below,2015-12-21 20:50:00,above,2015-12-22 02:00:00,below,2015-12-22 03:30:00,above,2015-12-22 09:15:00,below,2015-12-22 09:35:00,above,2015-12-22 13:55:00,,,,,,,,
1637,2015-12-23,above,2015-12-22 20:35:00,,,,,,,,,,,,,,,,,,
1638,2015-12-28,above,2015-12-27 22:30:00,below,2015-12-28 00:30:00,,,,,,,,,,,,,,,,
1639,2015-12-29,above,2015-12-28 21:55:00,,,,,,,,,,,,,,,,,,
1640,2015-12-30,below,2015-12-29 21:45:00,,,,,,,,,,,,,,,,,,
1641,2016-01-04,below,2016-01-03 20:35:00,,,,,,,,,,,,,,,,,,
1642,2016-01-05,above,2016-01-04 20:45:00,below,2016-01-05 00:30:00,,,,,,,,,,,,,,,,
1643,2016-01-06,below,2016-01-05 20:55:00,,,,,,,,,,,,,,,,,,
1644,2016-01-07,below,2016-01-06 20:35:00,,,,,,,,,,,,,,,,,,
1645,2016-01-11,above,2016-01-10 22:45:00,below,2016-01-11 13:35:00,above,2016-01-11 14:35:00,below,2016-01-11 15:10:00,above,2016-01-11 15:25:00,,,,,,,,,,
1646,2016-01-12,below,2016-01-11 20:35:00,above,2016-01-12 04:50:00,below,2016-01-12 14:00:00,above,2016-01-12 14:30:00,,,,,,,,,,,,
1647,2016-01-13,above,2016-01-12 21:00:00,below,2016-01-13 10:10:00,,,,,,,,,,,,,,,,
1648,2016-01-14,above,2016-01-13 21:00:00,below,2016-01-14 06:15:00,above,2016-01-14 07:35:00,below,2016-01-14 09:50:00,above,2016-01-14 10:20:00,,,,,,,,,,
1649,2016-01-18,above,2016-01-17 20:45:00,,,,,,,,,,,,,,,,,,
1650,2016-01-19,above,2016-01-18 20:45:00,below,2016-01-18 21:35:00,above,2016-01-18 22:20:00,below,2016-01-19 11:15:00,above,2016-01-19 11:35:00,below,2016-01-19 12:05:00,,,,,,,,
1651,2016-01-20,below,2016-01-19 20:35:00,above,2016-01-20 15:15:00,,,,,,,,,,,,,,,,
1652,2016-01-21,above,2016-01-20 20:55:00,below,2016-01-20 22:55:00,above,2016-01-21 08:30:00,below,2016-01-21 09:05:00,above,2016-01-21 10:50:00,below,2016-01-21 10:55:00,above,2016-01-21 11:00:00,below,2016-01-21 11:30:00,above,2016-01-21 11:45:00,below,2016-01-21 13:30:00
1653,2016-01-25,below,2016-01-24 20:45:00,above,2016-01-24 21:10:00,below,2016-01-25 03:00:00,above,2016-01-25 10:00:00,below,2016-01-25 11:05:00,above,2016-01-25 12:55:00,below,2016-01-25 13:55:00,,,,,,
1654,2016-01-26,above,2016-01-25 21:50:00,below,2016-01-26 00:15:00,above,2016-01-26 06:40:00,,,,,,,,,,,,,,
1655,2016-01-27,below,2016-01-26 21:05:00,above,2016-01-27 12:10:00,below,2016-01-27 13:25:00,,,,,,,,,,,,,,
1656,2016-01-28,above,2016-01-27 20:35:00,below,2016-01-28 10:15:00,above,2016-01-28 11:05:00,,,,,,,,,,,,,,
1657,2016-02-01,above,2016-01-31 21:45:00,below,2016-02-01 03:00:00,above,2016-02-01 10:55:00,below,2016-02-01 12:50:00,above,2016-02-01 13:25:00,,,,,,,,,,
1658,2016-02-02,above,2016-02-01 21:10:00,below,2016-02-01 22:40:00,,,,,,,,,,,,,,,,
1659,2016-02-03,below,2016-02-02 20:35:00,above,2016-02-03 02:00:00,below,2016-02-03 10:00:00,,,,,,,,,,,,,,
1660,2016-02-04,above,2016-02-03 21:35:00,below,2016-02-04 07:50:00,,,,,,,,,,,,,,,,
1661,2016-02-08,above,2016-02-07 20:50:00,below,2016-02-08 03:50:00,,,,,,,,,,,,,,,,
1662,2016-02-09,below,2016-02-08 21:05:00,above,2016-02-09 02:50:00,below,2016-02-09 07:40:00,above,2016-02-09 09:45:00,below,2016-02-09 10:50:00,above,2016-02-09 11:10:00,below,2016-02-09 12:20:00,above,2016-02-09 14:35:00,,,,
1663,2016-02-10,below,2016-02-09 20:35:00,above,2016-02-10 02:10:00,,,,,,,,,,,,,,,,
1664,2016-02-11,below,2016-02-11 03:05:00,above,2016-02-11 14:50:00,,,,,,,,,,,,,,,,
1665,2016-02-15,above,2016-02-14 20:50:00,,,,,,,,,,,,,,,,,,
1666,2016-02-16,above,2016-02-15 22:00:00,below,2016-02-16 04:50:00,above,2016-02-16 13:15:00,,,,,,,,,,,,,,
1667,2016-02-17,below,2016-02-16 22:00:00,above,2016-02-17 04:55:00,,,,,,,,,,,,,,,,
1668,2016-02-18,above,2016-02-18 00:15:00,below,2016-02-18 02:05:00,above,2016-02-18 05:55:00,below,2016-02-18 09:30:00,,,,,,,,,,,,
1669,2016-02-22,above,2016-02-21 22:25:00,,,,,,,,,,,,,,,,,,
1670,2016-02-23,below,2016-02-22 20:45:00,,,,,,,,,,,,,,,,,,
1671,2016-02-24,below,2016-02-23 22:05:00,above,2016-02-24 02:20:00,below,2016-02-24 03:25:00,above,2016-02-24 14:05:00,,,,,,,,,,,,
1672,2016-02-25,below,2016-02-24 20:40:00,above,2016-02-25 15:40:00,,,,,,,,,,,,,,,,
1673,2016-02-29,below,2016-02-28 20:35:00,above,2016-02-29 09:35:00,below,2016-02-29 14:40:00,,,,,,,,,,,,,,
1674,2016-03-01,below,2016-02-29 20:50:00,above,2016-03-01 02:00:00,,,,,,,,,,,,,,,,
1675,2016-03-02,above,2016-03-01 21:05:00,below,2016-03-02 04:55:00,,,,,,,,,,,,,,,,
1676,2016-03-03,above,2016-03-02 20:35:00,below,2016-03-03 03:30:00,above,2016-03-03 04:45:00,below,2016-03-03 09:35:00,,,,,,,,,,,,
1677,2016-03-07,above,2016-03-06 20:35:00,below,2016-03-07 03:35:00,above,2016-03-07 11:35:00,below,2016-03-07 13:25:00,,,,,,,,,,,,
1678,2016-03-08,below,2016-03-07 20:35:00,above,2016-03-08 12:05:00,below,2016-03-08 15:00:00,,,,,,,,,,,,,,
1679,2016-03-09,above,2016-03-08 23:35:00,below,2016-03-09 09:45:00,above,2016-03-09 10:25:00,below,2016-03-09 10:50:00,above,2016-03-09 11:15:00,,,,,,,,,,
1680,2016-03-10,above,2016-03-09 20:35:00,below,2016-03-10 02:15:00,above,2016-03-10 03:25:00,below,2016-03-10 10:55:00,,,,,,,,,,,,
1681,2016-03-14,above,2016-03-13 21:00:00,below,2016-03-14 00:00:00,above,2016-03-14 10:40:00,,,,,,,,,,,,,,
1682,2016-03-15,below,2016-03-14 21:05:00,above,2016-03-15 15:15:00,below,2016-03-15 15:35:00,,,,,,,,,,,,,,
1683,2016-03-16,above,2016-03-15 20:45:00,below,2016-03-15 22:15:00,above,2016-03-16 04:10:00,below,2016-03-16 06:05:00,above,2016-03-16 10:05:00,below,2016-03-16 12:50:00,above,2016-03-16 14:00:00,,,,,,
1684,2016-03-17,above,2016-03-16 20:55:00,below,2016-03-17 05:45:00,,,,,,,,,,,,,,,,
1685,2016-03-21,below,2016-03-20 21:00:00,above,2016-03-21 04:45:00,,,,,,,,,,,,,,,,
1686,2016-03-22,below,2016-03-21 23:15:00,above,2016-03-22 10:35:00,,,,,,,,,,,,,,,,
1687,2016-03-23,below,2016-03-22 20:45:00,above,2016-03-23 04:10:00,below,2016-03-23 09:10:00,,,,,,,,,,,,,,
1688,2016-03-28,above,2016-03-27 21:00:00,below,2016-03-28 09:30:00,,,,,,,,,,,,,,,,
1689,2016-03-29,above,2016-03-28 21:10:00,below,2016-03-29 05:25:00,above,2016-03-29 10:20:00,,,,,,,,,,,,,,
1690,2016-03-30,below,2016-03-29 20:45:00,above,2016-03-29 21:35:00,below,2016-03-29 23:25:00,above,2016-03-30 03:05:00,,,,,,,,,,,,
1691,2016-03-31,below,2016-03-30 21:00:00,above,2016-03-31 07:00:00,below,2016-03-31 14:00:00,above,2016-03-31 15:20:00,below,2016-03-31 15:55:00,,,,,,,,,,
1692,2016-04-04,above,2016-04-03 21:15:00,below,2016-04-04 09:45:00,,,,,,,,,,,,,,,,
1693,2016-04-05,below,2016-04-04 20:35:00,,,,,,,,,,,,,,,,,,
1694,2016-04-06,above,2016-04-05 21:40:00,below,2016-04-06 04:10:00,above,2016-04-06 05:00:00,below,2016-04-06 06:40:00,above,2016-04-06 10:45:00,,,,,,,,,,
1695,2016-04-07,above,2016-04-06 21:10:00,below,2016-04-06 22:55:00,above,2016-04-07 02:10:00,below,2016-04-07 03:05:00,,,,,,,,,,,,
1696,2016-04-11,below,2016-04-10 20:45:00,above,2016-04-11 03:50:00,below,2016-04-11 15:35:00,,,,,,,,,,,,,,
1697,2016-04-12,above,2016-04-11 21:35:00,below,2016-04-12 10:05:00,above,2016-04-12 10:50:00,,,,,,,,,,,,,,
1698,2016-04-13,below,2016-04-12 20:50:00,above,2016-04-12 21:45:00,,,,,,,,,,,,,,,,
1699,2016-04-14,below,2016-04-13 20:45:00,above,2016-04-14 08:35:00,below,2016-04-14 09:35:00,above,2016-04-14 10:50:00,below,2016-04-14 11:20:00,above,2016-04-14 11:35:00,below,2016-04-14 14:30:00,above,2016-04-14 14:50:00,,,,
1700,2016-04-18,below,2016-04-17 20:55:00,above,2016-04-18 03:30:00,,,,,,,,,,,,,,,,
1701,2016-04-19,above,2016-04-18 21:15:00,below,2016-04-18 23:50:00,above,2016-04-19 01:55:00,below,2016-04-19 09:35:00,,,,,,,,,,,,
1702,2016-04-20,below,2016-04-19 21:45:00,above,2016-04-20 06:50:00,,,,,,,,,,,,,,,,
1703,2016-04-21,below,2016-04-20 20:45:00,above,2016-04-20 22:40:00,below,2016-04-21 09:40:00,above,2016-04-21 10:35:00,below,2016-04-21 12:00:00,above,2016-04-21 13:40:00,below,2016-04-21 14:00:00,,,,,,
1704,2016-04-25,below,2016-04-24 20:50:00,,,,,,,,,,,,,,,,,,
1705,2016-04-26,above,2016-04-25 21:00:00,below,2016-04-25 23:15:00,above,2016-04-26 03:00:00,below,2016-04-26 09:30:00,above,2016-04-26 09:45:00,below,2016-04-26 10:05:00,,,,,,,,
1706,2016-04-27,below,2016-04-26 20:45:00,above,2016-04-27 03:05:00,below,2016-04-27 03:25:00,above,2016-04-27 03:55:00,below,2016-04-27 04:05:00,above,2016-04-27 09:35:00,below,2016-04-27 09:45:00,above,2016-04-27 15:20:00,,,,
1707,2016-04-28,above,2016-04-27 20:45:00,below,2016-04-27 23:00:00,above,2016-04-28 10:45:00,below,2016-04-28 12:10:00,,,,,,,,,,,,
1708,2016-05-02,above,2016-05-02 00:55:00,,,,,,,,,,,,,,,,,,
1709,2016-05-03,above,2016-05-02 21:10:00,below,2016-05-02 21:55:00,above,2016-05-02 23:50:00,below,2016-05-03 00:40:00,above,2016-05-03 02:25:00,below,2016-05-03 03:00:00,,,,,,,,
